# long range t-V model of spinless fermions
# L = 18, t = 1.0, V = 0.0
# Heatmap of integrated spin conductivity I(omega)
# alpha, omega, I(omega)

4.1 6.0999999999999999E-002 1.00123
4.1 6.2000000000000000E-002 1.00123
4.1 6.3000000000000000E-002 1.00123
4.1 6.4000000000000001E-002 1.00123
4.1 6.5000000000000002E-002 1.00123
4.1 6.6000000000000003E-002 1.00123
4.1 6.7000000000000004E-002 1.00123
4.1 6.8000000000000005E-002 1.00123
4.1 6.9000000000000006E-002 1.00123
4.1 7.0000000000000007E-002 1.00123
4.1 7.0999999999999994E-002 1.00123
4.1 7.1999999999999995E-002 1.00123
4.1 7.2999999999999995E-002 1.00123
4.1 7.3999999999999996E-002 1.00123
4.1 7.4999999999999997E-002 1.00123
4.1 7.5999999999999998E-002 1.00123
4.1 7.6999999999999999E-002 1.00123
4.1 7.8000000000000000E-002 1.00123
4.1 7.9000000000000001E-002 1.00123
4.1 8.0000000000000002E-002 1.00123
4.1 8.1000000000000003E-002 1.00123
4.1 8.2000000000000003E-002 1.00123
4.1 8.3000000000000004E-002 1.00123
4.1 8.4000000000000005E-002 1.00123
4.1 8.5000000000000006E-002 1.00123
4.1 8.5999999999999993E-002 1.00123
4.1 8.6999999999999994E-002 1.00123
4.1 8.7999999999999995E-002 1.00123
4.1 8.8999999999999996E-002 1.00123
4.1 8.9999999999999997E-002 1.00123
4.1 9.0999999999999998E-002 1.00123
4.1 9.1999999999999998E-002 1.00123
4.1 9.2999999999999999E-002 1.00123
4.1 9.4000000000000000E-002 1.00123
4.1 9.5000000000000001E-002 1.00123
4.1 9.6000000000000002E-002 1.00123
4.1 9.7000000000000003E-002 1.00123
4.1 9.8000000000000004E-002 1.00123
4.1 9.9000000000000005E-002 1.00123
4.1 0.10000000000000001 1.00123
4.1 0.11000000000000000 1.00123
4.1 0.12000000000000000 1.00123
4.1 0.13000000000000000 1.00123
4.1 0.14000000000000001 1.00123
4.1 0.14999999999999999 1.00123
4.1 0.16000000000000000 1.00123
4.1 0.17000000000000001 1.00123
4.1 0.17999999999999999 1.00123
4.1 0.19000000000000000 1.00123
4.1 0.20000000000000001 1.00123
4.1 0.20999999999999999 1.00123
4.1 0.22000000000000000 1.00123
4.1 0.23000000000000001 1.00123
4.1 0.23999999999999999 1.00123
4.1 0.25000000000000000 1.00123
4.1 0.26000000000000001 1.00123
4.1 0.27000000000000002 1.00123
4.1 0.28000000000000003 1.00123
4.1 0.28999999999999998 1.00123
4.1 0.29999999999999999 1.00123
4.1 0.31000000000000000 1.00123
4.1 0.32000000000000001 1.00123
4.1 0.33000000000000002 1.00123
4.1 0.34000000000000002 1.00123
4.1 0.34999999999999998 1.00123
4.1 0.35999999999999999 1.00123
4.1 0.37000000000000000 1.00123
4.1 0.38000000000000000 1.00123
4.1 0.39000000000000001 1.00123
4.1 0.40000000000000002 1.00123
4.1 0.40999999999999998 1.00123
4.1 0.41999999999999998 1.00123
4.1 0.42999999999999999 1.00123
4.1 0.44000000000000000 1.00123
4.1 0.45000000000000001 1.00123
4.1 0.46000000000000002 1.00123
4.1 0.46999999999999997 1.00123
4.1 0.47999999999999998 1.00123
4.1 0.48999999999999999 1.00123
4.1 0.50000000000000000 1.00123
4.1 0.51000000000000001 1.00123
4.1 0.52000000000000002 1.00123
4.1 0.53000000000000003 1.00123
4.1 0.54000000000000004 1.00123
4.1 0.55000000000000004 1.00123
4.1 0.56000000000000005 1.00123
4.1 0.56999999999999995 1.00123
4.1 0.57999999999999996 1.00123
4.1 0.58999999999999997 1.00123
4.1 0.59999999999999998 1.00123
4.1 0.60999999999999999 1.00123
4.1 0.62000000000000000 1.00123
4.1 0.63000000000000000 1.00123
4.1 0.64000000000000001 1.00123
4.1 0.65000000000000002 1.00123
4.1 0.66000000000000003 1.00123
4.1 0.67000000000000004 1.00123
4.1 0.68000000000000005 1.00123
4.1 0.68999999999999995 1.00123
4.1 0.69999999999999996 1.00123
4.1 0.70999999999999996 1.00123
4.1 0.71999999999999997 1.00123
4.1 0.72999999999999998 1.00123
4.1 0.73999999999999999 1.00123
4.1 0.75000000000000000 1.00123
4.1 0.76000000000000001 1.00123
4.1 0.77000000000000002 1.00123
4.1 0.78000000000000003 1.00123
4.1 0.79000000000000004 1.00123
4.1 0.80000000000000004 1.00123
4.1 0.81000000000000005 1.00123
4.1 0.81999999999999995 1.00123
4.1 0.82999999999999996 1.00123
4.1 0.83999999999999997 1.00123
4.1 0.84999999999999998 1.00123
4.1 0.85999999999999999 1.00123
4.1 0.87000000000000000 1.00123
4.1 0.88000000000000000 1.00123
4.1 0.89000000000000001 1.00123
4.1 0.90000000000000002 1.00123
4.1 0.91000000000000003 1.00123
4.1 0.92000000000000004 1.00123
4.1 0.93000000000000005 1.00123
4.1 0.93999999999999995 1.00123
4.1 0.94999999999999996 1.00123
4.1 0.95999999999999996 1.00123
4.1 0.96999999999999997 1.00123
4.1 0.97999999999999998 1.00123
4.1 0.98999999999999999 1.00123
4.1 1.0000000000000000 1.00123
4.1 1.1000000000000001 1.00123
4.1 1.2000000000000000 1.00123
4.1 1.3000000000000000 1.00123
4.1 1.3999999999999999 1.00123
4.1 1.5000000000000000 1.00123
4.1 1.6000000000000001 1.00123
4.1 1.7000000000000000 1.00123
4.1 1.8000000000000000 1.00123
4.1 1.8999999999999999 1.00123
4.1 2.0000000000000000 1.00123
4.1 2.1000000000000001 1.00123
4.1 2.2000000000000002 1.00123
4.1 2.2999999999999998 1.00123
4.1 2.3999999999999999 1.00123
4.1 2.5000000000000000 1.00123
4.1 2.6000000000000001 1.00123
4.1 2.7000000000000002 1.00123
4.1 2.7999999999999998 1.00123
4.1 2.8999999999999999 1.00123
4.1 3.0000000000000000 1.00123
4.1 3.1000000000000001 1.00123
4.1 3.2000000000000002 1.00123
4.1 3.2999999999999998 1.00123
4.1 3.3999999999999999 1.00123
4.1 3.5000000000000000 1.00123
4.1 3.6000000000000001 1.00123
4.1 3.7000000000000002 1.00123
4.1 3.7999999999999998 1.00123
4.1 3.8999999999999999 1.00123
4.1 4.0000000000000000 1.00123
4.1 4.0999999999999996 1.00123
4.1 4.2000000000000002 1.00123
4.1 4.2999999999999998 1.00123
4.1 4.4000000000000004 1.00123
4.1 4.5000000000000000 1.00123
4.1 4.5999999999999996 1.00123
4.1 4.7000000000000002 1.00123
4.1 4.7999999999999998 1.00123
4.1 4.9000000000000004 1.00123
4.1 5.0000000000000000 1.00123
4.1 5.0999999999999996 1.00123
4.1 5.2000000000000002 1.00123
4.1 5.2999999999999998 1.00123
4.1 5.4000000000000004 1.00123
4.1 5.5000000000000000 1.00123
4.1 5.5999999999999996 1.00123
4.1 5.7000000000000002 1.00123
4.1 5.7999999999999998 1.00123
4.1 5.9000000000000004 1.00123
4.1 6.0000000000000000 1.00123
4.1 6.0999999999999996 1.00123
4.1 6.2000000000000002 1.00123
4.1 6.2999999999999998 1.00123
4.1 6.4000000000000004 1.00123
4.1 6.5000000000000000 1.00123
4.1 6.5999999999999996 1.00123
4.1 6.7000000000000002 1.00123
4.1 6.7999999999999998 1.00123
4.1 6.9000000000000004 1.00123
4.1 7.0000000000000000 1.00123
4.1 7.0999999999999996 1.00123
4.1 7.2000000000000002 1.00123
4.1 7.2999999999999998 1.00123
4.1 7.4000000000000004 1.00123
4.1 7.5000000000000000 1.00123
4.1 7.5999999999999996 1.00123
4.1 7.7000000000000002 1.00123
4.1 7.7999999999999998 1.00123
4.1 7.9000000000000004 1.00123
4.1 8.0000000000000000 1.00123
4.1 8.0999999999999996 1.00123
4.1 8.1999999999999993 1.00123
4.1 8.3000000000000007 1.00123
4.1 8.4000000000000004 1.00123
4.1 8.5000000000000000 1.00123
4.1 8.5999999999999996 1.00123
4.1 8.6999999999999993 1.00123
4.1 8.8000000000000007 1.00123
4.1 8.9000000000000004 1.00123
4.1 9.0000000000000000 1.00123
4.1 9.0999999999999996 1.00123
4.1 9.1999999999999993 1.00123
4.1 9.3000000000000007 1.00123
4.1 9.4000000000000004 1.00123
4.1 9.5000000000000000 1.00123
4.1 9.5999999999999996 1.00123
4.1 9.6999999999999993 1.00123
4.1 9.8000000000000007 1.00123
4.1 9.9000000000000004 1.00123
4.1 10.000000000000000 1.00123

4.2 0.0000000000000000 1.00121
4.2 9.9999999999999995E-007 1.00121
4.2 1.9999999999999999E-006 1.00121
4.2 3.0000000000000001E-006 1.00121
4.2 3.9999999999999998E-006 1.00121
4.2 5.0000000000000004E-006 1.00121
4.2 6.0000000000000002E-006 1.00121
4.2 6.9999999999999999E-006 1.00121
4.2 7.9999999999999996E-006 1.00121
4.2 9.0000000000000002E-006 1.00121
4.2 1.0000000000000001E-005 1.00121
4.2 1.1000000000000000E-005 1.00121
4.2 1.2000000000000000E-005 1.00121
4.2 1.2999999999999999E-005 1.00121
4.2 1.4000000000000000E-005 1.00121
4.2 1.5000000000000000E-005 1.00121
4.2 1.5999999999999999E-005 1.00121
4.2 1.7000000000000000E-005 1.00121
4.2 1.8000000000000000E-005 1.00121
4.2 1.9000000000000001E-005 1.00121
4.2 2.0000000000000002E-005 1.00121
4.2 2.0999999999999999E-005 1.00121
4.2 2.1999999999999999E-005 1.00121
4.2 2.3000000000000000E-005 1.00121
4.2 2.4000000000000001E-005 1.00121
4.2 2.5000000000000001E-005 1.00121
4.2 2.5999999999999998E-005 1.00121
4.2 2.6999999999999999E-005 1.00121
4.2 2.8000000000000000E-005 1.00121
4.2 2.9000000000000000E-005 1.00121
4.2 3.0000000000000001E-005 1.00121
4.2 3.1000000000000001E-005 1.00121
4.2 3.1999999999999999E-005 1.00121
4.2 3.3000000000000003E-005 1.00121
4.2 3.4000000000000000E-005 1.00121
4.2 3.4999999999999997E-005 1.00121
4.2 3.6000000000000001E-005 1.00121
4.2 3.6999999999999998E-005 1.00121
4.2 3.8000000000000002E-005 1.00121
4.2 3.8999999999999999E-005 1.00121
4.2 4.0000000000000003E-005 1.00121
4.2 4.1000000000000000E-005 1.00121
4.2 4.1999999999999998E-005 1.00121
4.2 4.3000000000000002E-005 1.00121
4.2 4.3999999999999999E-005 1.00121
4.2 4.5000000000000003E-005 1.00121
4.2 4.6000000000000000E-005 1.00121
4.2 4.6999999999999997E-005 1.00121
4.2 4.8000000000000001E-005 1.00121
4.2 4.8999999999999998E-005 1.00121
4.2 5.0000000000000002E-005 1.00121
4.2 5.1000000000000000E-005 1.00121
4.2 5.1999999999999997E-005 1.00121
4.2 5.3000000000000001E-005 1.00121
4.2 5.3999999999999998E-005 1.00121
4.2 5.5000000000000002E-005 1.00121
4.2 5.5999999999999999E-005 1.00121
4.2 5.7000000000000003E-005 1.00121
4.2 5.8000000000000000E-005 1.00121
4.2 5.8999999999999998E-005 1.00121
4.2 6.0000000000000002E-005 1.00121
4.2 6.0999999999999999E-005 1.00121
4.2 6.2000000000000003E-005 1.00121
4.2 6.3000000000000000E-005 1.00121
4.2 6.3999999999999997E-005 1.00121
4.2 6.4999999999999994E-005 1.00121
4.2 6.6000000000000005E-005 1.00121
4.2 6.7000000000000002E-005 1.00121
4.2 6.7999999999999999E-005 1.00121
4.2 6.8999999999999997E-005 1.00121
4.2 6.9999999999999994E-005 1.00121
4.2 7.1000000000000005E-005 1.00121
4.2 7.2000000000000002E-005 1.00121
4.2 7.2999999999999999E-005 1.00121
4.2 7.3999999999999996E-005 1.00121
4.2 7.4999999999999993E-005 1.00121
4.2 7.6000000000000004E-005 1.00121
4.2 7.7000000000000001E-005 1.00121
4.2 7.7999999999999999E-005 1.00121
4.2 7.8999999999999996E-005 1.00121
4.2 8.0000000000000007E-005 1.00121
4.2 8.1000000000000004E-005 1.00121
4.2 8.2000000000000001E-005 1.00121
4.2 8.2999999999999998E-005 1.00121
4.2 8.3999999999999995E-005 1.00121
4.2 8.5000000000000006E-005 1.00121
4.2 8.6000000000000003E-005 1.00121
4.2 8.7000000000000001E-005 1.00121
4.2 8.7999999999999998E-005 1.00121
4.2 8.8999999999999995E-005 1.00121
4.2 9.0000000000000006E-005 1.00121
4.2 9.1000000000000003E-005 1.00121
4.2 9.2000000000000000E-005 1.00121
4.2 9.2999999999999997E-005 1.00121
4.2 9.3999999999999994E-005 1.00121
4.2 9.5000000000000005E-005 1.00121
4.2 9.6000000000000002E-005 1.00121
4.2 9.7000000000000000E-005 1.00121
4.2 9.7999999999999997E-005 1.00121
4.2 9.8999999999999994E-005 1.00121
4.2 1.0000000000000000E-004 1.00121
4.2 1.1000000000000000E-004 1.00121
4.2 1.2000000000000000E-004 1.00121
4.2 1.2999999999999999E-004 1.00121
4.2 1.3999999999999999E-004 1.00121
4.2 1.4999999999999999E-004 1.00121
4.2 1.6000000000000001E-004 1.00121
4.2 1.7000000000000001E-004 1.00121
4.2 1.8000000000000001E-004 1.00121
4.2 1.9000000000000001E-004 1.00121
4.2 2.0000000000000001E-004 1.00121
4.2 2.1000000000000001E-004 1.00121
4.2 2.2000000000000001E-004 1.00121
4.2 2.3000000000000001E-004 1.00121
4.2 2.4000000000000001E-004 1.00121
4.2 2.5000000000000001E-004 1.00121
4.2 2.5999999999999998E-004 1.00121
4.2 2.7000000000000000E-004 1.00121
4.2 2.7999999999999998E-004 1.00121
4.2 2.9000000000000000E-004 1.00121
4.2 2.9999999999999997E-004 1.00121
4.2 3.1000000000000000E-004 1.00121
4.2 3.2000000000000003E-004 1.00121
4.2 3.3000000000000000E-004 1.00121
4.2 3.4000000000000002E-004 1.00121
4.2 3.5000000000000000E-004 1.00121
4.2 3.6000000000000002E-004 1.00121
4.2 3.6999999999999999E-004 1.00121
4.2 3.8000000000000002E-004 1.00121
4.2 3.8999999999999999E-004 1.00121
4.2 4.0000000000000002E-004 1.00121
4.2 4.0999999999999999E-004 1.00121
4.2 4.2000000000000002E-004 1.00121
4.2 4.2999999999999999E-004 1.00121
4.2 4.4000000000000002E-004 1.00121
4.2 4.4999999999999999E-004 1.00121
4.2 4.6000000000000001E-004 1.00121
4.2 4.6999999999999999E-004 1.00121
4.2 4.8000000000000001E-004 1.00121
4.2 4.8999999999999998E-004 1.00121
4.2 5.0000000000000001E-004 1.00121
4.2 5.1000000000000004E-004 1.00121
4.2 5.1999999999999995E-004 1.00121
4.2 5.2999999999999998E-004 1.00121
4.2 5.4000000000000001E-004 1.00121
4.2 5.5000000000000003E-004 1.00121
4.2 5.5999999999999995E-004 1.00121
4.2 5.6999999999999998E-004 1.00121
4.2 5.8000000000000000E-004 1.00121
4.2 5.9000000000000003E-004 1.00121
4.2 5.9999999999999995E-004 1.00121
4.2 6.0999999999999997E-004 1.00121
4.2 6.2000000000000000E-004 1.00121
4.2 6.3000000000000003E-004 1.00121
4.2 6.4000000000000005E-004 1.00121
4.2 6.4999999999999997E-004 1.00121
4.2 6.6000000000000000E-004 1.00121
4.2 6.7000000000000002E-004 1.00121
4.2 6.8000000000000005E-004 1.00121
4.2 6.8999999999999997E-004 1.00121
4.2 6.9999999999999999E-004 1.00121
4.2 7.1000000000000002E-004 1.00121
4.2 7.2000000000000005E-004 1.00121
4.2 7.2999999999999996E-004 1.00121
4.2 7.3999999999999999E-004 1.00121
4.2 7.5000000000000002E-004 1.00121
4.2 7.6000000000000004E-004 1.00121
4.2 7.6999999999999996E-004 1.00121
4.2 7.7999999999999999E-004 1.00121
4.2 7.9000000000000001E-004 1.00121
4.2 8.0000000000000004E-004 1.00121
4.2 8.0999999999999996E-004 1.00121
4.2 8.1999999999999998E-004 1.00121
4.2 8.3000000000000001E-004 1.00121
4.2 8.4000000000000003E-004 1.00121
4.2 8.4999999999999995E-004 1.00121
4.2 8.5999999999999998E-004 1.00121
4.2 8.7000000000000001E-004 1.00121
4.2 8.8000000000000003E-004 1.00121
4.2 8.8999999999999995E-004 1.00121
4.2 8.9999999999999998E-004 1.00121
4.2 9.1000000000000000E-004 1.00121
4.2 9.2000000000000003E-004 1.00121
4.2 9.3000000000000005E-004 1.00121
4.2 9.3999999999999997E-004 1.00121
4.2 9.5000000000000000E-004 1.00121
4.2 9.6000000000000002E-004 1.00121
4.2 9.7000000000000005E-004 1.00121
4.2 9.7999999999999997E-004 1.00121
4.2 9.8999999999999999E-004 1.00121
4.2 1.0000000000000000E-003 1.00121
4.2 1.1000000000000001E-003 1.00121
4.2 1.1999999999999999E-003 1.00121
4.2 1.2999999999999999E-003 1.00121
4.2 1.4000000000000000E-003 1.00121
4.2 1.5000000000000000E-003 1.00121
4.2 1.6000000000000001E-003 1.00121
4.2 1.6999999999999999E-003 1.00121
4.2 1.8000000000000000E-003 1.00121
4.2 1.9000000000000000E-003 1.00121
4.2 2.0000000000000000E-003 1.00121
4.2 2.0999999999999999E-003 1.00121
4.2 2.2000000000000001E-003 1.00121
4.2 2.3000000000000000E-003 1.00121
4.2 2.3999999999999998E-003 1.00121
4.2 2.5000000000000001E-003 1.00121
4.2 2.5999999999999999E-003 1.00121
4.2 2.7000000000000001E-003 1.00121
4.2 2.8000000000000000E-003 1.00121
4.2 2.8999999999999998E-003 1.00121
4.2 3.0000000000000001E-003 1.00121
4.2 3.0999999999999999E-003 1.00121
4.2 3.2000000000000002E-003 1.00121
4.2 3.3000000000000000E-003 1.00121
4.2 3.3999999999999998E-003 1.00121
4.2 3.5000000000000001E-003 1.00121
4.2 3.5999999999999999E-003 1.00121
4.2 3.7000000000000002E-003 1.00121
4.2 3.8000000000000000E-003 1.00121
4.2 3.8999999999999998E-003 1.00121
4.2 4.0000000000000001E-003 1.00121
4.2 4.1000000000000003E-003 1.00121
4.2 4.1999999999999997E-003 1.00121
4.2 4.3000000000000000E-003 1.00121
4.2 4.4000000000000003E-003 1.00121
4.2 4.4999999999999997E-003 1.00121
4.2 4.5999999999999999E-003 1.00121
4.2 4.7000000000000002E-003 1.00121
4.2 4.7999999999999996E-003 1.00121
4.2 4.8999999999999998E-003 1.00121
4.2 5.0000000000000001E-003 1.00121
4.2 5.1000000000000004E-003 1.00121
4.2 5.1999999999999998E-003 1.00121
4.2 5.3000000000000000E-003 1.00121
4.2 5.4000000000000003E-003 1.00121
4.2 5.4999999999999997E-003 1.00121
4.2 5.5999999999999999E-003 1.00121
4.2 5.7000000000000002E-003 1.00121
4.2 5.7999999999999996E-003 1.00121
4.2 5.8999999999999999E-003 1.00121
4.2 6.0000000000000001E-003 1.00121
4.2 6.1000000000000004E-003 1.00121
4.2 6.1999999999999998E-003 1.00121
4.2 6.3000000000000000E-003 1.00121
4.2 6.4000000000000003E-003 1.00121
4.2 6.4999999999999997E-003 1.00121
4.2 6.6000000000000000E-003 1.00121
4.2 6.7000000000000002E-003 1.00121
4.2 6.7999999999999996E-003 1.00121
4.2 6.8999999999999999E-003 1.00121
4.2 7.0000000000000001E-003 1.00121
4.2 7.1000000000000004E-003 1.00121
4.2 7.1999999999999998E-003 1.00121
4.2 7.3000000000000001E-003 1.00121
4.2 7.4000000000000003E-003 1.00121
4.2 7.4999999999999997E-003 1.00121
4.2 7.6000000000000000E-003 1.00121
4.2 7.7000000000000002E-003 1.00121
4.2 7.7999999999999996E-003 1.00121
4.2 7.9000000000000008E-003 1.00121
4.2 8.0000000000000002E-003 1.00121
4.2 8.0999999999999996E-003 1.00121
4.2 8.2000000000000007E-003 1.00121
4.2 8.3000000000000001E-003 1.00121
4.2 8.3999999999999995E-003 1.00121
4.2 8.5000000000000006E-003 1.00121
4.2 8.6000000000000000E-003 1.00121
4.2 8.6999999999999994E-003 1.00121
4.2 8.8000000000000005E-003 1.00121
4.2 8.8999999999999999E-003 1.00121
4.2 8.9999999999999993E-003 1.00121
4.2 9.1000000000000004E-003 1.00121
4.2 9.1999999999999998E-003 1.00121
4.2 9.2999999999999992E-003 1.00121
4.2 9.4000000000000004E-003 1.00121
4.2 9.4999999999999998E-003 1.00121
4.2 9.5999999999999992E-003 1.00121
4.2 9.7000000000000003E-003 1.00121
4.2 9.7999999999999997E-003 1.00121
4.2 9.9000000000000008E-003 1.00121
4.2 1.0000000000000000E-002 1.00121
4.2 1.0999999999999999E-002 1.00121
4.2 1.2000000000000000E-002 1.00121
4.2 1.2999999999999999E-002 1.00121
4.2 1.4000000000000000E-002 1.00121
4.2 1.4999999999999999E-002 1.00121
4.2 1.6000000000000000E-002 1.00121
4.2 1.7000000000000001E-002 1.00121
4.2 1.7999999999999999E-002 1.00121
4.2 1.9000000000000000E-002 1.00121
4.2 2.0000000000000000E-002 1.00121
4.2 2.1000000000000001E-002 1.00121
4.2 2.1999999999999999E-002 1.00121
4.2 2.3000000000000000E-002 1.00121
4.2 2.4000000000000000E-002 1.00121
4.2 2.5000000000000001E-002 1.00121
4.2 2.5999999999999999E-002 1.00121
4.2 2.7000000000000000E-002 1.00121
4.2 2.8000000000000001E-002 1.00121
4.2 2.9000000000000001E-002 1.00121
4.2 2.9999999999999999E-002 1.00121
4.2 3.1000000000000000E-002 1.00121
4.2 3.2000000000000001E-002 1.00121
4.2 3.3000000000000002E-002 1.00121
4.2 3.4000000000000002E-002 1.00121
4.2 3.5000000000000003E-002 1.00121
4.2 3.5999999999999997E-002 1.00121
4.2 3.6999999999999998E-002 1.00121
4.2 3.7999999999999999E-002 1.00121
4.2 3.9000000000000000E-002 1.00121
4.2 4.0000000000000001E-002 1.00121
4.2 4.1000000000000002E-002 1.00121
4.2 4.2000000000000003E-002 1.00121
4.2 4.2999999999999997E-002 1.00121
4.2 4.3999999999999997E-002 1.00121
4.2 4.4999999999999998E-002 1.00121
4.2 4.5999999999999999E-002 1.00121
4.2 4.7000000000000000E-002 1.00121
4.2 4.8000000000000001E-002 1.00121
4.2 4.9000000000000002E-002 1.00121
4.2 5.0000000000000003E-002 1.00121
4.2 5.0999999999999997E-002 1.00121
4.2 5.1999999999999998E-002 1.00121
4.2 5.2999999999999999E-002 1.00121
4.2 5.3999999999999999E-002 1.00121
4.2 5.5000000000000000E-002 1.00121
4.2 5.6000000000000001E-002 1.00121
4.2 5.7000000000000002E-002 1.00121
4.2 5.8000000000000003E-002 1.00121
4.2 5.8999999999999997E-002 1.00121
4.2 5.9999999999999998E-002 1.00121
4.2 6.0999999999999999E-002 1.00121
4.2 6.2000000000000000E-002 1.00121
4.2 6.3000000000000000E-002 1.00121
4.2 6.4000000000000001E-002 1.00121
4.2 6.5000000000000002E-002 1.00121
4.2 6.6000000000000003E-002 1.00121
4.2 6.7000000000000004E-002 1.00121
4.2 6.8000000000000005E-002 1.00121
4.2 6.9000000000000006E-002 1.00121
4.2 7.0000000000000007E-002 1.00121
4.2 7.0999999999999994E-002 1.00121
4.2 7.1999999999999995E-002 1.00121
4.2 7.2999999999999995E-002 1.00121
4.2 7.3999999999999996E-002 1.00121
4.2 7.4999999999999997E-002 1.00121
4.2 7.5999999999999998E-002 1.00121
4.2 7.6999999999999999E-002 1.00121
4.2 7.8000000000000000E-002 1.00121
4.2 7.9000000000000001E-002 1.00121
4.2 8.0000000000000002E-002 1.00121
4.2 8.1000000000000003E-002 1.00121
4.2 8.2000000000000003E-002 1.00121
4.2 8.3000000000000004E-002 1.00121
4.2 8.4000000000000005E-002 1.00121
4.2 8.5000000000000006E-002 1.00121
4.2 8.5999999999999993E-002 1.00121
4.2 8.6999999999999994E-002 1.00121
4.2 8.7999999999999995E-002 1.00121
4.2 8.8999999999999996E-002 1.00121
4.2 8.9999999999999997E-002 1.00121
4.2 9.0999999999999998E-002 1.00121
4.2 9.1999999999999998E-002 1.00121
4.2 9.2999999999999999E-002 1.00121
4.2 9.4000000000000000E-002 1.00121
4.2 9.5000000000000001E-002 1.00121
4.2 9.6000000000000002E-002 1.00121
4.2 9.7000000000000003E-002 1.00121
4.2 9.8000000000000004E-002 1.00121
4.2 9.9000000000000005E-002 1.00121
4.2 0.10000000000000001 1.00121
